id,story_id,comment,user_id,comment_id,at_user_id,created_at,updated_at,image
565,163,Thank you dear ❤️,0,561,530,2022-08-10 04:24:37,2022-08-10 04:24:37,
566,163,Welcome 🥰,0,562,740,2022-08-10 04:24:51,2022-08-10 04:24:51,
567,164,Welcome Ameya kutti 🥰 love you too dear,0,560,688,2022-08-10 04:25:43,2022-08-10 04:25:43,
568,165,thank you Lala,705,,,2022-08-10 16:09:58,2022-08-10 16:09:58,
569,165,This story is amazing . I love it,530,,,2022-08-10 16:34:47,2022-08-10 16:34:47,
570,165,thank you lala this is wonderful,783,,,2022-08-10 17:10:12,2022-08-10 17:10:12,
571,165,thanks lala,783,,,2022-08-10 17:14:42,2022-08-10 17:14:42,
573,165,Welcome dear🥰🥰,0,568,705,2022-08-10 17:17:34,2022-08-10 17:17:34,
574,165,Thank you Ameya🥰,0,569,530,2022-08-10 17:17:55,2022-08-10 17:17:55,
575,165,Welcome dear Evin🥰,0,570,783,2022-08-10 17:18:19,2022-08-10 17:18:19,
576,165,Thank you lala 💕,471,,,2022-08-10 17:38:04,2022-08-10 17:38:04,
577,165,Welcome dear Karthik🥰,0,576,471,2022-08-10 18:09:27,2022-08-10 18:09:27,
579,144,it was wonderful thanks lala,783,,,2022-08-11 16:23:54,2022-08-11 16:23:54,
580,165,Thankyouu lala. nice story ❤️,569,,,2022-08-11 16:46:00,2022-08-11 16:46:00,
581,165,love you lalaa ummmaahhh😘🫂,631,,,2022-08-11 17:11:08,2022-08-11 17:11:08,
582,144,Welcome dear😍,0,579,783,2022-08-11 17:20:08,2022-08-11 17:20:08,
583,165,Welcome dear Ahaana 😍,0,580,569,2022-08-11 17:21:41,2022-08-11 17:21:41,
584,165,Love you too🥰,0,581,631,2022-08-11 17:22:01,2022-08-11 17:22:01,
585,165,🥰,0,571,783,2022-08-11 17:22:28,2022-08-11 17:22:28,
586,163,good story lala,734,,,2022-08-12 15:19:34,2022-08-12 15:19:34,
587,166,thankyou lala,448,,,2022-08-12 17:30:08,2022-08-12 17:30:08,
588,163,Thank you dear Vishnu😍,0,586,734,2022-08-13 06:25:00,2022-08-13 06:25:00,
589,166,Welcome lil one🥰,0,587,448,2022-08-13 06:25:33,2022-08-13 06:25:33,
590,166,thank you lala,577,,,2022-08-13 15:27:10,2022-08-13 15:27:10,
591,133,FW,596,,,2022-08-13 16:30:47,2022-08-13 16:30:47,
592,133,👍🏼,0,591,596,2022-08-13 16:45:21,2022-08-13 16:45:21,
593,166,Welcome Yuvaan🥰,0,590,577,2022-08-13 16:46:11,2022-08-13 16:46:11,
594,166,thanks lala 👍 nice story,530,,,2022-08-13 17:12:16,2022-08-13 17:12:16,
595,166,Welcome Ameya 🥰,0,594,530,2022-08-14 02:24:45,2022-08-14 02:24:45,
596,166,tq lala❤️,426,,,2022-08-14 15:59:47,2022-08-14 15:59:47,
597,164,❤️❤️,426,,,2022-08-14 16:06:22,2022-08-14 16:06:22,
598,165,thankyou lala... good story🥰🥰🥰,506,,,2022-08-14 16:08:43,2022-08-14 16:08:43,
599,164,❤️❤️,0,597,426,2022-08-15 07:26:28,2022-08-15 07:26:28,
600,165,Welcome dear Yadhu 🥰,0,598,506,2022-08-15 07:27:06,2022-08-15 07:27:06,
601,166,Welcome dear 😍,0,596,426,2022-08-15 07:27:45,2022-08-15 07:27:45,
602,168,"nice👍,good😄,amazing🥰 story.",530,,,2022-08-15 15:39:53,2022-08-15 15:39:53,
603,168,thanks lala,849,,,2022-08-15 16:01:14,2022-08-15 16:01:14,
604,168,lala onam celebration nu paryan pattiya oru story paranju tharamo,426,,,2022-08-15 16:44:21,2022-08-15 16:44:21,
605,168,Thank you Ameya kutti 🥰,0,602,530,2022-08-15 17:08:06,2022-08-15 17:08:06,
606,168,Most welcome dear🥰,0,603,849,2022-08-15 17:08:30,2022-08-15 17:08:30,
607,168,Sure Dear Amithav... paranju theraamlo🥰,0,604,426,2022-08-15 17:11:04,2022-08-15 17:11:04,
608,168,thanks lala💕,472,,,2022-08-15 17:27:51,2022-08-15 17:27:51,
609,152,thanks Lala &nithin uncle 🥰,548,,,2022-08-15 17:53:56,2022-08-15 17:53:56,
610,168,thanks Lala. I too have best friend .Her name is Swara,565,,,2022-08-15 21:23:59,2022-08-15 21:23:59,
611,152,Welcome lil one 🥰,0,609,548,2022-08-16 04:59:35,2022-08-16 04:59:35,
612,168,Welcome dear Sadhika🥰,0,608,472,2022-08-16 05:00:27,2022-08-16 05:00:27,
613,168,Welcome dear... Lala's hug to Gaadha kutti and Swara kutti🥰,0,610,565,2022-08-16 05:02:16,2022-08-16 05:02:16,
614,168,thankyou lala... love you lala..my bestie is my mother. Her name is Lekshmi.,506,,,2022-08-16 16:04:56,2022-08-16 16:04:56,
615,134,interesting story,530,,,2022-08-16 17:32:58,2022-08-16 17:32:58,
616,134,Thank you dear 🥰,0,615,530,2022-08-17 08:16:00,2022-08-17 08:16:00,
617,168,Welcome dear... love you too.. hugs and love🥰,0,614,506,2022-08-17 08:18:00,2022-08-17 08:18:00,
618,168,Thankyou lala❣,701,,,2022-08-17 11:18:26,2022-08-17 11:18:26,
619,121,soopr,986,,,2022-08-17 13:57:21,2022-08-17 13:57:21,
620,169,nice story. tq lala❤️,426,,,2022-08-17 14:44:45,2022-08-17 14:44:45,
621,169,thankyou lala... good story.... good night🥰🥰🥰,506,,,2022-08-17 16:02:00,2022-08-17 16:02:00,
623,121,Thank you dear 😍,0,619,986,2022-08-17 16:17:29,2022-08-17 16:17:29,
624,168,Welcome dear Aiden 🥰,0,618,701,2022-08-17 16:18:05,2022-08-17 16:18:05,
625,169,Welcome dear 🥰,0,620,426,2022-08-17 16:18:40,2022-08-17 16:18:40,
626,169,Welcome dear... good night lil one🥰,0,621,506,2022-08-17 16:19:08,2022-08-17 16:19:08,
627,169,thank you lala 💕,472,,,2022-08-17 16:55:36,2022-08-17 16:55:36,
628,169,thanks lala🥰🥰🥰...  nice story😊😊😊... good night 🌃🥱🥱,530,,,2022-08-17 17:31:09,2022-08-17 17:31:09,
629,169,nice,510,,,2022-08-17 17:33:48,2022-08-17 17:33:48,
630,169,Welcome dear Aami🥰,0,627,472,2022-08-17 18:03:20,2022-08-17 18:03:20,
631,169,Welcome Ameya... good night lil one🥰,0,628,530,2022-08-17 18:03:53,2022-08-17 18:03:53,
632,169,Thank you🥰,0,629,510,2022-08-17 18:04:06,2022-08-17 18:04:06,
633,169,Thanks Lala..💓,565,,,2022-08-17 22:07:43,2022-08-17 22:07:43,
634,169,Welcome lil one🥰,0,633,565,2022-08-18 02:31:04,2022-08-18 02:31:04,
635,169,thanks,433,,,2022-08-18 16:25:17,2022-08-18 16:25:17,
636,168,thaks,434,,,2022-08-18 16:35:33,2022-08-18 16:35:33,
637,169,thank you lala it was a very good story . I love your stories,991,,,2022-08-18 19:40:34,2022-08-18 19:40:34,
638,168,Welcome 🥰,0,636,434,2022-08-19 04:18:38,2022-08-19 04:18:38,
640,169,Welcome dear😍,0,635,433,2022-08-19 04:19:14,2022-08-19 04:19:14,
641,169,Welcome dear... thank you for your love for Lala 🥰,0,637,991,2022-08-19 04:20:00,2022-08-19 04:20:00,
642,169,താങ്ക്സ് ലാലാ video WhatsApp cheyyan number etha,491,,,2022-08-19 15:43:28,2022-08-19 15:43:28,
643,169,"Welcome dear🥰
You can send video on 9072292293",0,642,491,2022-08-19 16:51:30,2022-08-19 16:51:30,
644,170,excellent,530,,,2022-08-19 17:02:25,2022-08-19 17:02:25,
645,170,horizon,474,,,2022-08-19 17:17:39,2022-08-19 17:17:39,
646,170,Thank you🥰,0,644,530,2022-08-20 04:52:54,2022-08-20 04:52:54,
647,170,🥰,0,645,474,2022-08-20 04:53:05,2022-08-20 04:53:05,
648,170,skyline,491,,,2022-08-20 06:15:33,2022-08-20 06:15:33,
649,170,🥰,0,648,491,2022-08-20 07:41:59,2022-08-20 07:41:59,
650,170,thankyou for this story lala... love you lala...🥰🥰🥰🥰,506,,,2022-08-20 16:15:36,2022-08-20 16:15:36,
651,170,beautiful story lala....,734,,,2022-08-20 16:59:47,2022-08-20 16:59:47,
652,159,I love kalyani.This is my favourite story..Thank you Lala🥰,548,,,2022-08-20 19:06:00,2022-08-20 19:06:00,
653,159,Welcome dear😍,0,652,548,2022-08-21 02:00:02,2022-08-21 02:00:02,
654,170,Welcome lil one🥰,0,650,506,2022-08-21 02:00:46,2022-08-21 02:00:46,
655,170,Thank you dear🥰,0,651,734,2022-08-21 02:01:14,2022-08-21 02:01:14,
656,164,thank you lala,501,,,2022-08-21 07:32:45,2022-08-21 07:32:45,
657,164,Welcome dear Rebecca🥰,0,656,501,2022-08-21 11:08:36,2022-08-21 11:08:36,
658,166,"thank you lala, I love your stories soooo much",619,,,2022-08-21 16:22:08,2022-08-21 16:22:08,
659,171,thankyou,448,,,2022-08-21 17:00:21,2022-08-21 17:00:21,
660,172,❤️,426,,,2022-08-22 15:36:53,2022-08-22 15:36:53,
661,171,nanna 😍❤️,426,,,2022-08-22 15:47:18,2022-08-22 15:47:18,
662,172,hi lala🐦,416,,,2022-08-22 16:27:08,2022-08-22 16:27:08,
663,172,🤴,416,,,2022-08-22 16:27:49,2022-08-22 16:27:49,
664,162,thanks lala,849,,,2022-08-22 16:41:49,2022-08-22 16:41:49,
665,162,Welcome dear🥰,0,664,849,2022-08-22 18:13:58,2022-08-22 18:13:58,
666,166,Welcome dear Jaik and Jaimie😍,0,658,619,2022-08-22 18:14:38,2022-08-22 18:14:38,
667,171,Welcome 😍,0,659,448,2022-08-22 18:14:57,2022-08-22 18:14:57,
668,171,😍🥰,0,661,426,2022-08-22 18:15:05,2022-08-22 18:15:05,
669,172,❤️❤️,0,660,426,2022-08-22 18:15:32,2022-08-22 18:15:32,
670,172,Hello Ameya kutti🥰,0,662,416,2022-08-22 18:15:54,2022-08-22 18:15:54,
671,172,😊😊,0,663,416,2022-08-22 18:16:05,2022-08-22 18:16:05,
672,158,thanks lala,943,,,2022-08-22 19:34:24,2022-08-22 19:34:24,
673,158,Welcome dear Aarav🥰,0,672,943,2022-08-23 14:12:24,2022-08-23 14:12:24,
674,172,good night lala 💕,705,,,2022-08-23 15:57:38,2022-08-23 15:57:38,
675,166,thank you lala,921,,,2022-08-23 17:54:33,2022-08-23 17:54:33,
676,166,Welcome dear Mariyam🥰,0,675,921,2022-08-24 07:53:07,2022-08-24 07:53:07,
677,172,🥰🥰,0,674,705,2022-08-24 07:53:23,2022-08-24 07:53:23,
678,173,nice story,1050,,,2022-08-24 15:00:03,2022-08-24 15:00:03,
679,173,Thank you lala,471,,,2022-08-24 17:19:20,2022-08-24 17:19:20,
680,173,thanks lala 💗💗💜💜,991,,,2022-08-24 19:12:30,2022-08-24 19:12:30,
681,121,very good narration lala.. my kid loves to listen to you😍,501,,,2022-08-25 14:18:26,2022-08-25 14:18:26,
682,173,This is so nice♥️ Good night lala,813,,,2022-08-25 15:12:13,2022-08-25 15:12:13,
683,173,❤️,448,,,2022-08-25 17:05:45,2022-08-25 17:05:45,
684,173,",❤️❤️❤️👍👍👍 thanks lala",530,,,2022-08-25 17:06:14,2022-08-25 17:06:14,
685,121,Thank you so much🥰 it means a lot to us,0,681,501,2022-08-25 17:17:41,2022-08-25 17:17:41,
686,173,Thank you🥰,0,678,1050,2022-08-25 17:18:09,2022-08-25 17:18:09,
687,173,Welcome lil one😍,0,679,471,2022-08-25 17:18:25,2022-08-25 17:18:25,
688,173,Welcome dear Ishal🥰,0,680,991,2022-08-25 17:18:43,2022-08-25 17:18:43,
689,173,Thank you so much Yuvaan... good night lil one🥰,0,682,813,2022-08-25 17:19:10,2022-08-25 17:19:10,
690,173,❤️❤️,0,683,448,2022-08-25 17:19:21,2022-08-25 17:19:21,
691,173,Welcome dear 🥰,0,684,530,2022-08-25 17:19:36,2022-08-25 17:19:36,
692,168,Thank you Lala,799,,,2022-08-25 19:07:17,2022-08-25 19:07:17,
693,165,thanks Lala..good night 🥰,548,,,2022-08-25 19:31:15,2022-08-25 19:31:15,
694,168,thank you...Lala,878,,,2022-08-25 19:52:44,2022-08-25 19:52:44,
695,148,thanks lala,849,,,2022-08-26 16:14:30,2022-08-26 16:14:30,
696,174,lovely story❤️tq lala,426,,,2022-08-26 16:39:37,2022-08-26 16:39:37,
697,148,Welcome dear😍,0,695,849,2022-08-26 17:19:06,2022-08-26 17:19:06,
698,165,Welcome dear... good night🥰,0,693,548,2022-08-26 17:19:46,2022-08-26 17:19:46,
699,174,Welcome dear 🥰,0,696,426,2022-08-26 17:20:26,2022-08-26 17:20:26,
700,174,thank you lala 💕,471,,,2022-08-26 18:15:56,2022-08-26 18:15:56,
701,174,thanks lala,991,,,2022-08-26 19:12:49,2022-08-26 19:12:49,
702,170,super,991,,,2022-08-26 19:25:46,2022-08-26 19:25:46,
703,155,thanks nithinn uncle and sweet lala sweet dreams,991,,,2022-08-26 19:34:23,2022-08-26 19:34:23,
704,174,thanks lala,500,,,2022-08-27 16:36:45,2022-08-27 16:36:45,
705,167,nice story ..good night & sweet dreams Lala😍,548,,,2022-08-27 18:25:58,2022-08-27 18:25:58,
706,128,love you 💗💗💖💖💖,991,,,2022-08-27 19:26:10,2022-08-27 19:26:10,
708,145,super duper ❤️,991,,,2022-08-27 19:28:06,2022-08-27 19:28:06,
710,128,Love you too lil one🥰,0,706,991,2022-08-28 03:05:45,2022-08-28 03:05:45,
712,155,Welcome dear😍,0,703,991,2022-08-28 03:06:39,2022-08-28 03:06:39,
713,167,Thank you dear Advika🥰,0,705,548,2022-08-28 03:07:08,2022-08-28 03:07:08,
714,170,Thank you🥰,0,702,991,2022-08-28 03:07:28,2022-08-28 03:07:28,
715,174,Welcome dear🥰,0,704,500,2022-08-28 03:07:56,2022-08-28 03:07:56,
716,174,Welcome dear🥰,0,701,991,2022-08-28 03:08:08,2022-08-28 03:08:08,
717,174,Welcome dear🥰,0,700,471,2022-08-28 03:08:22,2022-08-28 03:08:22,
718,145,Thank you dear Ishal🥰,0,708,991,2022-08-28 03:09:41,2022-08-28 03:09:41,
719,175,Thanks you,500,,,2022-08-28 17:18:18,2022-08-28 17:18:18,
720,174,🥰😍😘😘,467,,,2022-08-28 17:20:25,2022-08-28 17:20:25,
721,175,thanks lala,991,,,2022-08-28 18:28:55,2022-08-28 18:28:55,
733,175,Thank you lala,689,,,2022-08-29 15:24:26,2022-08-29 15:24:26,
734,169,hdhl,783,,,2022-08-29 16:05:25,2022-08-29 16:05:25,
735,174,🥰🥰,0,720,467,2022-08-29 16:31:40,2022-08-29 16:31:40,
737,175,Welcome dear Afrah 🥰,0,719,500,2022-08-29 16:33:12,2022-08-29 16:33:12,
738,175,Welcome dear🥰,0,721,991,2022-08-29 16:33:31,2022-08-29 16:33:31,
739,175,Welcome dear🥰🥰,0,733,689,2022-08-29 16:34:01,2022-08-29 16:34:01,
740,168,nice story Lala..Mango 🥭 is my favourite fruit.My bestie name is Aadhyeya .we help each other.,548,,,2022-08-29 17:32:47,2022-08-29 17:32:47,
741,168,Welcome dear😍,0,692,799,2022-08-30 15:50:48,2022-08-30 15:50:48,
742,168,Welcome dear🥰,0,694,878,2022-08-30 15:51:38,2022-08-30 15:51:38,
743,168,That is so sweet  Advika... hugs to you and your bestie🥰🥰,0,740,548,2022-08-30 15:53:37,2022-08-30 15:53:37,
744,143,thank u lala ♥️ Lala food kazhicho?Good night 😴,813,,,2022-08-30 16:39:41,2022-08-30 16:39:41,
745,169,thank you lala❤️,501,,,2022-08-30 17:43:48,2022-08-30 17:43:48,
746,167,sweet dreams 💞💞,991,,,2022-08-30 18:54:50,2022-08-30 18:54:50,
748,132,nice story lala,1073,,,2022-08-31 15:10:56,2022-08-31 15:10:56,
752,132,thank u lala,1073,,,2022-08-31 15:11:11,2022-08-31 15:11:11,
754,177,good night sweet dreams Lala...,705,,,2022-08-31 15:59:02,2022-08-31 15:59:02,
755,177,lazy,970,,,2022-08-31 16:01:16,2022-08-31 16:01:16,
756,177,good night lala,970,,,2022-08-31 16:02:13,2022-08-31 16:02:13,
757,177,"good night, sweet dreams... dear lala",525,,,2022-08-31 16:22:57,2022-08-31 16:22:57,
760,177,good night lala,591,,,2022-08-31 16:37:38,2022-08-31 16:37:38,
761,177,lazy,591,,,2022-08-31 16:38:00,2022-08-31 16:38:00,
762,177,good night Lala 💕,471,,,2022-08-31 17:12:24,2022-08-31 17:12:24,
763,167,എൻ്റെ മോന് വല്യ ഇഷ്ടാ ലാലേനെ,941,,,2022-08-31 19:12:35,2022-08-31 19:12:35,
764,177,😘🤗,426,,,2022-09-01 15:35:24,2022-09-01 15:35:24,
765,177,good night Lala,540,,,2022-09-01 16:48:27,2022-09-01 16:48:27,
766,177,hug &kis😍,540,,,2022-09-01 16:49:11,2022-09-01 16:49:11,
767,177,lazy,540,,,2022-09-01 17:00:57,2022-09-01 17:00:57,
768,177,Thank you dear.,0,754,705,2022-09-01 18:25:10,2022-09-01 18:25:10,
769,177,Yes,0,755,970,2022-09-01 18:25:24,2022-09-01 18:25:24,
770,177,Thank you dear.,0,756,970,2022-09-01 18:25:32,2022-09-01 18:25:32,
771,177,Thank you dear. Good night,0,757,525,2022-09-01 18:25:46,2022-09-01 18:25:46,
772,177,Thank you dear. Good night,0,760,591,2022-09-01 18:26:23,2022-09-01 18:26:23,
773,177,Thank you dear.,0,765,540,2022-09-01 18:26:34,2022-09-01 18:26:34,
774,177,Thank you dear.,0,766,540,2022-09-01 18:26:42,2022-09-01 18:26:42,
775,177,Yes,0,767,540,2022-09-01 18:26:50,2022-09-01 18:26:50,
776,177,Thank you,0,764,426,2022-09-01 18:27:19,2022-09-01 18:27:19,
779,169,Thank you dear.,0,745,501,2022-09-01 18:28:06,2022-09-01 18:28:06,
780,167,Thank you🌹🙏.,0,763,941,2022-09-01 18:28:39,2022-09-01 18:28:39,
781,167,Sweet dreams,0,746,991,2022-09-01 18:28:53,2022-09-01 18:28:53,
783,143,Kazichallo... Good night,0,744,813,2022-09-01 18:29:26,2022-09-01 18:29:26,
784,132,Thank you dear.,0,748,1073,2022-09-01 18:30:30,2022-09-01 18:30:30,
785,132,Thank you❤,0,752,1073,2022-09-01 18:30:40,2022-09-01 18:30:40,
786,177,back to back ayi story kittan option undo?,1047,,,2022-09-02 11:08:19,2022-09-02 11:08:19,
787,177,We are planning to do so... thank you for your valuable feedback☺️,0,786,1047,2022-09-02 14:50:14,2022-09-02 14:50:14,
788,178,thanks lala🥰😘,500,,,2022-09-02 17:07:14,2022-09-02 17:07:14,
789,178,hug and kiss,540,,,2022-09-02 17:23:01,2022-09-02 17:23:01,
790,178,good night 😴,540,,,2022-09-02 17:23:24,2022-09-02 17:23:24,
791,178,Welcome dear🥰,0,788,500,2022-09-02 17:40:09,2022-09-02 17:40:09,
792,178,Hugs and kiss to you too🥰,0,789,540,2022-09-02 17:40:37,2022-09-02 17:40:37,
793,178,Good night lil one,0,790,540,2022-09-02 17:40:55,2022-09-02 17:40:55,
794,178,thankyou lala...🥰🥰🥰🥰 goodnight lala.....,506,,,2022-09-03 16:05:20,2022-09-03 16:05:20,
795,178,hug and kiss..... lala....🤗🤗🤗😘😘😘😘,506,,,2022-09-03 16:06:22,2022-09-03 16:06:22,
796,178,farmer,506,,,2022-09-03 16:06:32,2022-09-03 16:06:32,
797,178,hug and  kiss lalaaa...🤗😘,675,,,2022-09-03 17:43:14,2022-09-03 17:43:14,
798,178,farmer 🙂,675,,,2022-09-03 17:43:37,2022-09-03 17:43:37,
799,178,🌱🧒,991,,,2022-09-03 19:44:43,2022-09-03 19:44:43,
800,178,🥰🥰😘😘❤️❤️ lala,991,,,2022-09-03 19:45:47,2022-09-03 19:45:47,
801,178,farmer,815,,,2022-09-04 14:44:37,2022-09-04 14:44:37,
802,121,g,1067,,,2022-09-04 17:42:08,2022-09-04 17:42:08,
808,179,Thak you lala😘 good night,701,,,2022-09-04 17:46:45,2022-09-04 17:46:45,
809,179,"thank you lala, 💗",1045,,,2022-09-04 19:56:11,2022-09-04 19:56:11,
810,178,"lala,  my grandfather is a farmer too,🥰💚💖",565,,,2022-09-04 20:30:52,2022-09-04 20:30:52,
811,121,Hello Alan,0,802,1067,2022-09-05 06:52:41,2022-09-05 06:52:41,
812,178,Welcome Yadhu kutta😍,0,794,506,2022-09-05 06:53:36,2022-09-05 06:53:36,
813,178,Hugs🥰,0,795,506,2022-09-05 06:53:50,2022-09-05 06:53:50,
814,178,👍🏼,0,796,506,2022-09-05 06:53:59,2022-09-05 06:53:59,
815,178,Hugs and love to you too lil one🥰,0,797,675,2022-09-05 06:54:16,2022-09-05 06:54:16,
816,178,👍🏼🥰,0,798,675,2022-09-05 06:54:23,2022-09-05 06:54:23,
817,178,☺️☺️,0,799,991,2022-09-05 06:54:32,2022-09-05 06:54:32,
818,178,🥰,0,800,991,2022-09-05 06:54:39,2022-09-05 06:54:39,
819,178,👍🏼🥰,0,801,815,2022-09-05 06:54:46,2022-09-05 06:54:46,
820,178,Helo Gaadha... thats so nice dear🥰,0,810,565,2022-09-05 06:55:31,2022-09-05 06:55:31,
821,179,Welcome dear🥰,0,808,701,2022-09-05 06:56:01,2022-09-05 06:56:01,
822,179,Welcome dear🥰,0,809,1045,2022-09-05 06:56:11,2022-09-05 06:56:11,
823,180,gud nyt lala ❤️😘😘,477,,,2022-09-05 14:39:35,2022-09-05 14:39:35,
824,180,😘🤗,426,,,2022-09-05 15:01:52,2022-09-05 15:01:52,
825,178,good night lala.... tq❤️,426,,,2022-09-05 15:16:08,2022-09-05 15:16:08,
826,180,hug and kiss lala...🤗😘😘,506,,,2022-09-05 15:51:29,2022-09-05 15:51:29,
827,180,"uli, chuttika",506,,,2022-09-05 15:59:37,2022-09-05 15:59:37,
828,180,goodnight lala....,506,,,2022-09-05 15:59:54,2022-09-05 15:59:54,
829,180,thankyou lala....🥰🥰🥰,506,,,2022-09-05 16:00:24,2022-09-05 16:00:24,
830,178,Good night dear🥰,0,825,426,2022-09-05 16:08:14,2022-09-05 16:08:14,
831,180,Good night dear🥰,0,823,477,2022-09-05 16:09:10,2022-09-05 16:09:10,
832,180,🥰🥰,0,824,426,2022-09-05 16:09:25,2022-09-05 16:09:25,
833,180,Hugs and love to you too☺️,0,826,506,2022-09-05 16:09:54,2022-09-05 16:09:54,
834,180,Very good 👏🏼,0,827,506,2022-09-05 16:10:14,2022-09-05 16:10:14,
835,180,Good night dear🥰,0,828,506,2022-09-05 16:10:26,2022-09-05 16:10:26,
836,180,☺️,0,829,506,2022-09-05 16:10:55,2022-09-05 16:10:55,
837,180,good night 💤 lala,705,,,2022-09-05 16:55:32,2022-09-05 16:55:32,
838,180,gud nit Lala,740,,,2022-09-05 16:59:26,2022-09-05 16:59:26,
839,180,luv you lala💤🥰,1045,,,2022-09-05 19:09:59,2022-09-05 19:09:59,
840,177,lazy,779,,,2022-09-06 17:02:03,2022-09-06 17:02:03,
841,177,good night,779,,,2022-09-06 17:02:22,2022-09-06 17:02:22,
842,180,love u lala,435,,,2022-09-06 17:16:16,2022-09-06 17:16:16,
843,181,happy onam lala,436,,,2022-09-07 15:54:35,2022-09-07 15:54:35,
844,181,happy onam lala...,734,,,2022-09-07 16:33:08,2022-09-07 16:33:08,
845,181,happy onam,992,,,2022-09-07 17:11:53,2022-09-07 17:11:53,
846,177,Good night dear🥰,0,841,779,2022-09-07 18:13:32,2022-09-07 18:13:32,
847,181,Happy onam lil one 🥰🥰,0,843,436,2022-09-07 18:14:16,2022-09-07 18:14:16,
848,181,Happy onam lil one 🥰🥰,0,844,734,2022-09-07 18:14:41,2022-09-07 18:14:41,
849,181,Happy onam lil one 🥰🥰,0,845,992,2022-09-07 18:14:56,2022-09-07 18:14:56,
850,180,Good night lala🥰😘💝,500,,,2022-09-08 17:14:43,2022-09-08 17:14:43,
851,163,Superrrrrb story lala...,474,,,2022-09-08 17:16:06,2022-09-08 17:16:06,
852,182,"lion, rhino, elephant,  leopard, cheetah",506,,,2022-09-09 15:57:44,2022-09-09 15:57:44,
854,182,thankyou lala..🥰🥰🥰🥰,506,,,2022-09-09 15:58:02,2022-09-09 15:58:02,
